name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
CHAI VAAI CAFE AHMEDABAD CG Road,"City Centre, Shop No 1B / 1C Princess Lane, Swastik Cross Rd, Vasna Telephone Exchange, Ahmedabad, Gujarat 380009",,079849 50530,,4.4,cafe,,ahmedabad,gujarat,"City Centre, Shop No 1B / 1C Princess Lane"
The Greenstraw House,"32, River Front Rd, Soni Ni Chal, Usmanpura, Ahmedabad, Gujarat 380009",thegreenstraw.in,094268 63215,,4.3,cafe,,ahmedabad,gujarat,"32, River Front Rd"
CHAI SUTTA BAR AHMEDABAD,"G - 5 Onyx Complex, near reliance fresh Ahmedabad Gujarat (Onyx Complex SV Desai Marg, College road, H.L, Ahmedabad, Gujarat 380006",instagram.com,084608 55639,,4.3,cafe,,ahmedabad,gujarat,"G - 5 Onyx Complex, near reliance fresh Ahmedabad Gujarat (Onyx Complex SV Desai Marg"
Big Scoop Cafe ( House of Boba and Coffee ),"Shop 19, Municipal Market, Chimanlal Girdharlal Rd, Mithakhali, Navrangpura, Ahmedabad, Gujarat 380006",bigscoopcafe.com,097274 57314,,4.6,cafe,,ahmedabad,gujarat,"Shop 19, Municipal Market"
Yuvi The Cafe,"GF-1, Shakti Arcade, Opp. Auda Water Park, Science City Cir, Ahmedabad, Gujarat 380060",yuvithecafe.com,,,4.0,cafe,,ahmedabad,gujarat,"GF-1, Shakti Arcade"
Café Farmland,"Karnavati Club Rd, Mumatpura, Ahmedabad, Gujarat 380058",,063588 49551,,4.4,cafe,,ahmedabad,gujarat,"Karnavati Club Rd, Mumatpura"
Shambhu's Coffee Bar,"Sai Leela Complex, Airport Rd, Talauadi Circle, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475",shambhuscoffeebar.com,070960 40627,,4.0,cafe,,ahmedabad,gujarat,"Sai Leela Complex, Airport Rd"
The Dark Roast,"Showroom 'P, Mondeal Square, Sarkhej - Gandhinagar Hwy, beside nexa showroom, Prahlad Nagar, Ahmedabad, Gujarat 380015",linktr.ee,079 4892 3777,,4.2,cafe,,ahmedabad,gujarat,"Showroom 'P, Mondeal Square"
Street Cafe 34,"2GH5+87R, Satellite, Ahmedabad, Gujarat 380015",,,,4.1,cafe,,ahmedabad,gujarat,"2GH5+87R, Satellite"
Pure Beans & Creams Cafe,"GF-4, Sun Avenue One, Shyamal Cross Rd, near Shreyas Foundation, Manekbag Society, Ahmedabad, Gujarat 380015",,099137 27292,,4.4,cafe,,ahmedabad,gujarat,"GF-4, Sun Avenue One"
Novelchef- Cafe & Lounge,"B Wing, Heritage Square, 2-GF, Gulbai Tekra Rd, opp. Atlanta Tower, Gulbai Tekra, Ahmedabad, Gujarat 380015",,063589 00379,,4.6,cafe,,ahmedabad,gujarat,"B Wing, Heritage Square"
Shree ek foods,"Shop -1, Ashwarath Complex, Kasturba Cafe, Ashram Rd, opposite Fortune landmark hotel, Usmanpura, Ahmedabad, Gujarat 380014",,088494 85114,,4.4,cafe,,ahmedabad,gujarat,"Shop -1, Ashwarath Complex"
Friends coffee Bar,"Commerce College Six Road BRTS STAND, University Rd, Naranpark Society, Vasant Vihar, University Area, Ahmedabad, Gujarat 380009",,091736 41342,,4.2,cafe,,ahmedabad,gujarat,"Commerce College Six Road BRTS STAND, University Rd"
Roastery Cultúr - The Coffee Company,"41 Spring Field Row House, Judges Bunglow Rd, near Amul Auda Garden, Bodakdev, Ahmedabad, Gujarat 380054",,093271 43223,,4.4,cafe,,ahmedabad,gujarat,"41 Spring Field Row House, Judges Bunglow Rd"
Patel's Cafe,"Patel's Cafe, Road, Gota, Ahmedabad, Gujarat 382470",,096241 80179,,4.4,cafe,,ahmedabad,gujarat,"Patel's Cafe, Road"
Big Scoop Cafe (House of Boba and Coffee),"Shop No 7, Big Scoop Cafe, Antriksh Complex, Panjrapole Circle, Circle, Panjara Pol, Ambawadi, Ahmedabad, Gujarat 380015",bigscoopcafe.com,097274 57314,,4.8,cafe,,ahmedabad,gujarat,"Shop No 7, Big Scoop Cafe"
KK's Cafe,"19, 20, Janpath Shopping Centre, Panjara Pol, Ambawadi, Ahmedabad, Gujarat 380015",,096386 16537,,4.4,cafe,,ahmedabad,gujarat,"19, 20"
Mill & Co,"Renaissance Ahmedabad, Vishwas City 1, Sola, Ahmedabad, Gujarat 380060",marriott.com,079 4000 5000,,4.3,cafe,,ahmedabad,gujarat,"Renaissance Ahmedabad, Vishwas City 1"
Shaka,"The Shakahari by Awadhpuri, Pushpak Complex, 101, Garden, opp. Prahlad Nagar, Prahlad Nagar, Ahmedabad, Gujarat 380015",facebook.com,088665 72104,,4.0,cafe,,ahmedabad,gujarat,"The Shakahari by Awadhpuri, Pushpak Complex"
Ratlam Cafe House (RCH),"280, Sarkhej - Gandhinagar Hwy, Makarba, Ahmedabad, Gujarat 380015",,099983 18132,,4.2,cafe,,ahmedabad,gujarat,"280, Sarkhej - Gandhinagar Hwy"
Vince cafe,"Karnavati Club Rd, near to fun food battalion after sapphire lawn, Mumatpura, Ahmedabad, Gujarat 380058",,063526 10595,,4.3,cafe,,ahmedabad,gujarat,"Karnavati Club Rd, near to fun food battalion after sapphire lawn"
Dosti cafe,"fire station, Kalpana complex memnagar, Navrangpura, Ahmedabad, Gujarat 380009",,,,4.8,cafe,,ahmedabad,gujarat,"fire station, Kalpana complex memnagar"
Yuvi The Cafe | Thaltej Cross Road,"New York Tower A, Patel Society, Jai Ambe Nagar, Thaltej, Ahmedabad, Gujarat 380054",,081285 15667,,4.1,cafe,,ahmedabad,gujarat,"New York Tower A, Patel Society"
Bluez Restaurant - Candlelight Dinner & Terrace Cafe,"4th floor, supermall, 421, Chimanlal Girdharlal Rd, near Lal Bunglow, Ellisbridge, Ahmedabad, Gujarat 380006",bluez.co.in,088988 58988,,4.1,cafe,,ahmedabad,gujarat,"4th floor, supermall"
Cafe @49,"M Square, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009",,,,4.1,cafe,,ahmedabad,gujarat,"M Square, Swastik Society"
MYT CAFE,"Plot No. 578/2, Orient Club, Near, Gujarat College Rd, Ellisbridge, Ahmedabad, Gujarat 380007",instagram.com,098982 34512,,4.1,cafe,,ahmedabad,gujarat,"Plot No. 578/2, Orient Club"
Cafe 8154,"A/Z, Arvind Estate, Nr. Puskar Business Park, opp. Cine Square Cinemas, Bapunagar, Ahmedabad, Gujarat 382345",,063533 54736,,4.6,cafe,,ahmedabad,gujarat,"A/Z, Arvind Estate"
Coffee Stand,"11, Supath Complex, Vijay Cross Rd, Sarvottam Nagar Society, Navrangpura, Ahmedabad, Gujarat 380009",coffeestand.in,082005 73744,,4.5,cafe,,ahmedabad,gujarat,"11, Supath Complex"
Devi Coffee Day,"Rivera Arcade, nr. Prahladnagar, 16 & 17, 100 Feet Rd, Satellite, Ahmedabad, Gujarat 380015",instagram.com,097277 26216,,4.6,cafe,,ahmedabad,gujarat,"Rivera Arcade, nr. Prahladnagar"
Seven Cafe-rooftop cafe,"New Judges Bungalow Road, Sarkhej - Gandhinagar Hwy, opp. High Court of Gujarat, Ahmedabad, Gujarat 380060",,099093 45609,,4.9,cafe,,ahmedabad,gujarat,"New Judges Bungalow Road, Sarkhej - Gandhinagar Hwy"
Mysore Cafe,"Ajanta Commercial Centre, Incometax, Ashram Rd, Usmanpura, Ahmedabad, Gujarat 380009",,098988 93902,,4.1,cafe,,ahmedabad,gujarat,"Ajanta Commercial Centre, Incometax"
TheBlackBird's Cafe,"325, Pearl villa and plaza, near shalby hospital, Naroda, Ahmedabad, Gujarat 382350",,093166 76958,,4.4,cafe,,ahmedabad,gujarat,"325, Pearl villa and plaza"
